City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
288,Villa Bruzual,VE,9/21/2021 23:25,9.3328,-69.1208,74.86,94,100,2.95
289,Portland,US,9/21/2021 23:17,45.5234,-122.6762,87.67,32,20,1.99
290,Kashan,IR,9/21/2021 23:25,33.9831,51.4364,80.04,16,0,5.01
291,Grand Forks,US,9/21/2021 23:25,47.9417,-97.4337,67.93,36,40,6.91
292,Bar Harbor,US,9/21/2021 23:25,44.3876,-68.2039,63.46,85,90,8.99
293,Luanda,AO,9/21/2021 23:25,-8.8368,13.2343,72.03,84,40,10.51
294,Nizwa,OM,9/21/2021 23:25,22.9333,57.5333,82.24,55,79,1.28
295,Pierre,US,9/21/2021 23:25,44.3683,-100.351,70.72,36,1,8.01
296,Lovozero,RU,9/21/2021 23:25,68.005,35.0117,33.15,88,20,5.32
297,Lagoa,PT,9/21/2021 23:22,39.05,-27.9833,70.05,75,0,17
298,Williston,US,9/21/2021 23:23,48.147,-103.618,72.01,30,9,5.01
299,Kununurra,AU,9/21/2021 23:21,-15.7667,128.7333,78.78,12,100,14.97
300,Zemio,CF,9/21/2021 23:25,5.0314,25.1361,67.69,98,68,1.19
301,Tazmalt,DZ,9/21/2021 23:25,36.3868,4.3989,67.62,76,93,4.9
302,Mehamn,NO,9/21/2021 23:21,71.0357,27.8492,40.03,76,7,23.29
303,Anadyr,RU,9/21/2021 23:25,64.75,177.4833,36.1,80,75,2.24
304,Narsaq,GL,9/21/2021 23:21,60.9167,-46.05,35.82,66,100,3.2
305,Bay Roberts,CA,9/21/2021 23:25,47.5999,-53.2648,58.03,79,33,1.99
306,Boguchany,RU,9/21/2021 23:25,58.3814,97.4531,33.55,94,78,4.63
307,Santa Maria Del Oro,MX,9/21/2021 23:25,25.9333,-105.3667,79.66,35,81,13.78
